Date;Station;Tmax;Tmin;Tavg;Depart;DewPoint;WetBulb;Heat;Cool;Sunrise;Sunset;Depth;SnowFall;PrecipTotal;StnPressure;SeaLevel;ResultSpeed;ResultDir;AvgSpeed;Station_1w;Station_4w;Station_12w;Tmax_1w;Tmax_4w;Tmax_12w;Tmin_1w;Tmin_4w;Tmin_12w;Tavg_1w;Tavg_4w;Tavg_12w;Depart_1w;Depart_4w;Depart_12w;DewPoint_1w;DewPoint_4w;DewPoint_12w;WetBulb_1w;WetBulb_4w;WetBulb_12w;Heat_1w;Heat_4w;Heat_12w;Cool_1w;Cool_4w;Cool_12w;Sunrise_1w;Sunrise_4w;Sunrise_12w;Sunset_1w;Sunset_4w;Sunset_12w;Depth_1w;Depth_4w;Depth_12w;SnowFall_1w;SnowFall_4w;SnowFall_12w;PrecipTotal_1w;PrecipTotal_4w;PrecipTotal_12w;StnPressure_1w;StnPressure_4w;StnPressure_12w;SeaLevel_1w;SeaLevel_4w;SeaLevel_12w;ResultSpeed_1w;ResultSpeed_4w;ResultSpeed_12w;ResultDir_1w;ResultDir_4w;ResultDir_12w;AvgSpeed_1w;AvgSpeed_4w;AvgSpeed_12w
2013-09-10;1.0;95.0;77.0;86.0;20.0;64.0;71.0;0.0;21.0;526.0;1812.0;0.0;0.0;0.0;29.25;29.95;12.1;24.0;12.5;1.5;1.5;1.5;85.4285714286;84.1785714286;82.6845238095;66.2857142857;64.875;65.0119047619;76.2142857143;74.7857142857;74.0892857143;9.35714285714;5.01785714286;1.82142857143;60.7857142857;60.6785714286;60.6607142857;66.6428571429;66.125;65.7172619048;0.0;0.0178571428571;0.0952380952381;11.2142857143;9.80357142857;9.18452380952;523.25;509.9375;458.473214286;1816.71428571;1833.84821429;1890.23809524;0.0;0.0;0.0;0.0;0.0;0.0;0.000714285714286;0.0478571428571;0.0985714285714;29.335;29.3498214286;29.3151785714;30.0142857143;30.0285714286;29.9932142857;8.12142857143;6.39107142857;6.56904761905;17.6428571429;17.0;16.5833333333;9.12142857143;7.67321428571;8.00595238095
2013-09-10;2.0;96.0;78.0;87.0;19.0;63.0;71.0;0.0;22.0;526.5;1811.0;0.0;0.0;0.0;29.32;29.94;12.2;24.0;12.5;1.5;1.5;1.5;85.4285714286;84.1785714286;82.6845238095;66.2857142857;64.875;65.0119047619;76.2142857143;74.7857142857;74.0892857143;9.35714285714;5.01785714286;1.82142857143;60.7857142857;60.6785714286;60.6607142857;66.6428571429;66.125;65.7172619048;0.0;0.0178571428571;0.0952380952381;11.2142857143;9.80357142857;9.18452380952;523.25;509.9375;458.473214286;1816.71428571;1833.84821429;1890.23809524;0.0;0.0;0.0;0.0;0.0;0.0;0.000714285714286;0.0478571428571;0.0985714285714;29.335;29.3498214286;29.3151785714;30.0142857143;30.0285714286;29.9932142857;8.12142857143;6.39107142857;6.56904761905;17.6428571429;17.0;16.5833333333;9.12142857143;7.67321428571;8.00595238095
2013-09-11;1.0;91.0;75.0;83.0;18.0;66.0;71.0;0.0;18.0;527.0;1810.0;0.0;0.0;0.015;29.28;29.98;4.2;27.0;7.5;1.5;1.5;1.5;86.5;84.8928571429;82.880952381;68.5714285714;65.5178571429;65.25;77.8571428571;75.4642857143;74.3095238095;11.1071428571;5.83928571429;2.05357142857;62.2142857143;61.2678571429;60.8988095238;67.8571428571;66.6607142857;65.9017857143;0.0;0.0;0.0892857142857;12.8571428571;10.4642857143;9.39880952381;524.25;512.401785714;459.797619048;1815.0;1832.24107143;1888.80654762;0.0;0.0;0.0;0.0;0.0;0.0;0.00392857142857;0.0486607142857;0.0988392857143;29.3214285714;29.34375;29.3139285714;29.9992857143;30.0219642857;29.9917857143;7.88571428571;6.43392857143;6.55119047619;17.7142857143;17.8035714286;16.8035714286;9.16428571429;7.67857142857;8.00773809524
2013-09-11;2.0;92.0;75.0;84.0;12.5;66.0;71.0;0.0;19.0;527.5;1809.5;0.0;0.0;0.03;29.34;29.97;5.1;25.0;6.9;1.5;1.5;1.5;86.5;84.8928571429;82.880952381;68.5714285714;65.5178571429;65.25;77.8571428571;75.4642857143;74.3095238095;11.1071428571;5.83928571429;2.05357142857;62.2142857143;61.2678571429;60.8988095238;67.8571428571;66.6607142857;65.9017857143;0.0;0.0;0.0892857142857;12.8571428571;10.4642857143;9.39880952381;524.25;512.401785714;459.797619048;1815.0;1832.24107143;1888.80654762;0.0;0.0;0.0;0.0;0.0;0.0;0.00392857142857;0.0486607142857;0.0988392857143;29.3214285714;29.34375;29.3139285714;29.9992857143;30.0219642857;29.9917857143;7.88571428571;6.43392857143;6.55119047619;17.7142857143;17.8035714286;16.8035714286;9.16428571429;7.67857142857;8.00773809524
2013-09-12;1.0;82.0;62.0;72.0;7.0;59.0;64.0;0.0;7.0;528.0;1809.0;0.0;0.0;0.045;29.28;29.98;7.0;35.0;9.4;1.5;1.5;1.5;87.7142857143;85.1785714286;82.8392857143;68.6428571429;65.75;65.2916666667;78.4285714286;75.7142857143;74.3095238095;11.5;6.19642857143;2.07738095238;62.9285714286;61.5178571429;60.9107142857;68.4285714286;66.875;65.9017857143;0.0;0.0;0.0892857142857;13.4285714286;10.7142857143;9.39880952381;525.25;514.508928571;461.133928571;1813.28571429;1830.63392857;1887.36011905;0.0;0.0;0.0;0.0;0.0;0.0;0.0114285714286;0.0505357142857;0.0994642857143;29.2914285714;29.3392857143;29.3126785714;29.9678571429;30.0164285714;29.990297619;7.57142857143;6.525;6.56726190476;21.8571428571;18.2142857143;17.0773809524;9.17142857143;7.84464285714;8.04404761905
2013-09-12;2.0;83.0;63.0;73.0;1.0;58.0;64.0;0.0;8.0;528.5;1808.0;0.0;0.0;0.06;29.34;29.97;6.8;34.0;9.8;1.5;1.5;1.5;87.7142857143;85.1785714286;82.8392857143;68.6428571429;65.75;65.2916666667;78.4285714286;75.7142857143;74.3095238095;11.5;6.19642857143;2.07738095238;62.9285714286;61.5178571429;60.9107142857;68.4285714286;66.875;65.9017857143;0.0;0.0;0.0892857142857;13.4285714286;10.7142857143;9.39880952381;525.25;514.508928571;461.133928571;1813.28571429;1830.63392857;1887.36011905;0.0;0.0;0.0;0.0;0.0;0.0;0.0114285714286;0.0505357142857;0.0994642857143;29.2914285714;29.3392857143;29.3126785714;29.9678571429;30.0164285714;29.990297619;7.57142857143;6.525;6.56726190476;21.8571428571;18.2142857143;17.0773809524;9.17142857143;7.84464285714;8.04404761905
2013-09-13;1.0;67.0;52.0;60.0;-5.0;45.0;52.0;5.0;0.0;529.0;1807.0;0.0;0.0;0.0;29.41;30.13;10.7;1.0;11.5;1.5;1.5;1.5;85.0714285714;84.6428571429;82.6428571429;67.7142857143;65.625;65.1011904762;76.6428571429;75.3928571429;74.119047619;9.92857142857;6.13392857143;1.96428571429;61.2857142857;61.2857142857;60.6845238095;66.8571428571;66.6071428571;65.7232142857;0.642857142857;0.160714285714;0.142857142857;12.2857142857;10.5535714286;9.2619047619;526.25;515.544642857;462.479166667;1811.57142857;1829.01785714;1885.88690476;0.0;0.0;0.0;0.0;0.0;0.0;0.0114285714286;0.0505357142857;0.0941071428571;29.2957142857;29.3382142857;29.3135714286;29.97;30.0157142857;29.9913095238;8.60714285714;6.80535714286;6.61785714286;19.3571428571;18.0535714286;16.8630952381;10.1;8.09464285714;8.07916666667
2013-09-13;2.0;67.0;54.0;61.0;-4.5;45.0;53.0;4.0;0.0;529.5;1806.0;0.0;0.0;0.0;29.47;30.12;12.8;1.0;13.5;1.5;1.5;1.5;85.0714285714;84.6428571429;82.6428571429;67.7142857143;65.625;65.1011904762;76.6428571429;75.3928571429;74.119047619;9.92857142857;6.13392857143;1.96428571429;61.2857142857;61.2857142857;60.6845238095;66.8571428571;66.6071428571;65.7232142857;0.642857142857;0.160714285714;0.142857142857;12.2857142857;10.5535714286;9.2619047619;526.25;515.544642857;462.479166667;1811.57142857;1829.01785714;1885.88690476;0.0;0.0;0.0;0.0;0.0;0.0;0.0114285714286;0.0505357142857;0.0941071428571;29.2957142857;29.3382142857;29.3135714286;29.97;30.0157142857;29.9913095238;8.60714285714;6.80535714286;6.61785714286;19.3571428571;18.0535714286;16.8630952381;10.1;8.09464285714;8.07916666667
2013-09-14;1.0;72.0;47.0;60.0;-4.0;43.0;52.0;5.0;0.0;530.0;1805.0;0.0;0.0;0.0;29.36;30.1;4.7;21.0;5.9;1.5;1.5;1.5;82.8571428571;84.3571428571;82.5297619048;65.2142857143;65.2857142857;64.869047619;74.2857142857;75.0892857143;73.9464285714;7.96428571429;6.08035714286;1.85714285714;58.5;60.8035714286;60.3988095238;64.6428571429;66.25;65.5208333333;1.21428571429;0.303571428571;0.190476190476;10.5;10.3928571429;9.1369047619;527.25;516.580357143;463.827380952;1809.85714286;1827.375;1884.38095238;0.0;0.0;0.0;0.0;0.0;0.0;0.0107142857143;0.0505357142857;0.093869047619;29.3178571429;29.3346428571;29.3143452381;29.9935714286;30.0128571429;29.9925;8.5;6.775;6.63035714286;18.9285714286;18.5;16.8511904762;9.92857142857;8.08571428571;8.05535714286
2013-09-14;2.0;72.0;51.0;62.0;-4.5;41.0;52.0;3.0;0.0;530.5;1804.0;0.0;0.0;0.0;29.44;30.11;5.3;19.0;6.3;1.5;1.5;1.5;82.8571428571;84.3571428571;82.5297619048;65.2142857143;65.2857142857;64.869047619;74.2857142857;75.0892857143;73.9464285714;7.96428571429;6.08035714286;1.85714285714;58.5;60.8035714286;60.3988095238;64.6428571429;66.25;65.5208333333;1.21428571429;0.303571428571;0.190476190476;10.5;10.3928571429;9.1369047619;527.25;516.580357143;463.827380952;1809.85714286;1827.375;1884.38095238;0.0;0.0;0.0;0.0;0.0;0.0;0.0107142857143;0.0505357142857;0.093869047619;29.3178571429;29.3346428571;29.3143452381;29.9935714286;30.0128571429;29.9925;8.5;6.775;6.63035714286;18.9285714286;18.5;16.8511904762;9.92857142857;8.08571428571;8.05535714286
2013-09-15;1.0;62.0;56.0;59.0;-5.0;52.0;55.0;6.0;0.0;531.0;1803.0;0.0;0.0;0.65;29.34;30.06;1.1;2.0;5.4;1.5;1.5;1.5;80.6428571429;83.6785714286;82.2202380952;63.2142857143;65.1607142857;64.744047619;72.1428571429;74.6785714286;73.7261904762;5.82142857143;5.94642857143;1.71130952381;56.5;60.6071428571;60.2142857143;62.7142857143;65.9464285714;65.3363095238;2.0;0.5;0.255952380952;9.14285714286;10.1785714286;8.98214285714;528.25;517.616071429;465.1875;1806.64285714;1825.35714286;1882.72916667;0.0;0.0;0.0;0.0;0.0;0.0;0.0742857142857;0.0664285714286;0.091130952381;29.3292857143;29.3321428571;29.3152380952;30.0064285714;30.0101785714;29.9935714286;7.13571428571;6.66071428571;6.52023809524;19.4285714286;18.5892857143;16.7380952381;8.97142857143;8.10178571429;7.99285714286
2013-09-15;2.0;62.0;58.0;60.0;-5.5;51.0;55.0;5.0;0.0;531.5;1781.5;0.0;0.0;0.24;29.41;30.06;0.4;19.0;5.1;1.5;1.5;1.5;80.6428571429;83.6785714286;82.2202380952;63.2142857143;65.1607142857;64.744047619;72.1428571429;74.6785714286;73.7261904762;5.82142857143;5.94642857143;1.71130952381;56.5;60.6071428571;60.2142857143;62.7142857143;65.9464285714;65.3363095238;2.0;0.5;0.255952380952;9.14285714286;10.1785714286;8.98214285714;528.25;517.616071429;465.1875;1806.64285714;1825.35714286;1882.72916667;0.0;0.0;0.0;0.0;0.0;0.0;0.0742857142857;0.0664285714286;0.091130952381;29.3292857143;29.3321428571;29.3152380952;30.0064285714;30.0101785714;29.9935714286;7.13571428571;6.66071428571;6.52023809524;19.4285714286;18.5892857143;16.7380952381;8.97142857143;8.10178571429;7.99285714286
2013-09-16;1.0;64.0;51.0;58.0;-6.0;47.0;52.0;7.0;0.0;532.0;1760.0;0.0;0.0;0.0;29.59;30.3;9.7;3.0;10.8;1.5;1.5;1.5;76.3571428571;82.9107142857;81.9404761905;61.0;64.9107142857;64.5714285714;68.9285714286;74.1785714286;73.505952381;2.71428571429;5.69642857143;1.56845238095;53.3571428571;60.1785714286;59.9880952381;59.7142857143;65.5;65.1398809524;2.85714285714;0.714285714286;0.327380952381;6.78571428571;9.89285714286;8.83333333333;529.25;518.651785714;466.55952381;1798.92857143;1822.21428571;1880.6875;0.0;0.0;0.0;0.0;0.0;0.0;0.0742857142857;0.0664285714286;0.0892261904762;29.3914285714;29.3408928571;29.3193452381;30.0685714286;30.0183928571;29.9976190476;7.39285714286;6.87857142857;6.53035714286;17.0;17.8035714286;16.5119047619;9.27857142857;8.34642857143;8.00833333333
2013-09-16;2.0;64.0;55.0;60.0;-5.0;47.0;53.0;5.0;0.0;532.5;1759.0;0.0;0.0;0.0;29.65;30.29;11.4;3.0;12.8;1.5;1.5;1.5;76.3571428571;82.9107142857;81.9404761905;61.0;64.9107142857;64.5714285714;68.9285714286;74.1785714286;73.505952381;2.71428571429;5.69642857143;1.56845238095;53.3571428571;60.1785714286;59.9880952381;59.7142857143;65.5;65.1398809524;2.85714285714;0.714285714286;0.327380952381;6.78571428571;9.89285714286;8.83333333333;529.25;518.651785714;466.55952381;1798.92857143;1822.21428571;1880.6875;0.0;0.0;0.0;0.0;0.0;0.0;0.0742857142857;0.0664285714286;0.0892261904762;29.3914285714;29.3408928571;29.3193452381;30.0685714286;30.0183928571;29.9976190476;7.39285714286;6.87857142857;6.53035714286;17.0;17.8035714286;16.5119047619;9.27857142857;8.34642857143;8.00833333333
2013-09-17;1.0;71.0;49.0;60.0;-4.0;51.0;56.0;5.0;0.0;533.0;1758.0;0.0;0.0;0.0;29.49;30.23;7.0;13.0;7.6;1.5;1.5;1.5;72.7857142857;82.2857142857;81.755952381;57.2142857143;64.3392857143;64.3630952381;65.2857142857;73.5892857143;73.3095238095;-0.25;5.41964285714;1.50297619048;51.4285714286;59.7678571429;59.7738095238;57.5;65.0714285714;64.9553571429;3.42857142857;0.857142857143;0.375;3.71428571429;9.44642857143;8.68452380952;530.285714286;519.696428571;467.943452381;1791.21428571;1819.0625;1878.62202381;0.0;0.0;0.0;0.0;0.0;0.0;0.0939285714286;0.0713392857143;0.0861904761905;29.425;29.3460714286;29.3235119048;30.1092857143;30.0246428571;30.0020833333;6.67142857143;6.86964285714;6.55714285714;15.3571428571;17.4821428571;16.4226190476;8.62142857143;8.35178571429;8.01011904762
2013-09-17;2.0;70.0;53.0;62.0;1.5;49.0;55.0;3.0;0.0;534.0;1757.0;0.0;0.0;0.275;29.55;30.23;7.2;12.0;8.2;1.5;1.5;1.5;72.7857142857;82.2857142857;81.755952381;57.2142857143;64.3392857143;64.3630952381;65.2857142857;73.5892857143;73.3095238095;-0.25;5.41964285714;1.50297619048;51.4285714286;59.7678571429;59.7738095238;57.5;65.0714285714;64.9553571429;3.42857142857;0.857142857143;0.375;3.71428571429;9.44642857143;8.68452380952;530.285714286;519.696428571;467.943452381;1791.21428571;1819.0625;1878.62202381;0.0;0.0;0.0;0.0;0.0;0.0;0.0939285714286;0.0713392857143;0.0861904761905;29.425;29.3460714286;29.3235119048;30.1092857143;30.0246428571;30.0020833333;6.67142857143;6.86964285714;6.55714285714;15.3571428571;17.4821428571;16.4226190476;8.62142857143;8.35178571429;8.01011904762
2013-09-18;1.0;81.0;60.0;71.0;7.0;60.0;64.0;0.0;6.0;535.0;1756.0;0.0;0.0;0.55;29.26;30.01;8.7;18.0;9.0;1.5;1.5;1.5;71.3571428571;81.9642857143;81.7678571429;55.2142857143;64.0535714286;64.2916666667;63.5714285714;73.2857142857;73.2797619048;-1.17857142857;5.5;1.57142857143;50.4285714286;59.5714285714;59.6904761905;56.3571428571;64.8214285714;64.8958333333;3.42857142857;0.857142857143;0.375;2.0;9.14285714286;8.65476190476;531.428571429;520.767857143;469.339285714;1783.5;1815.89285714;1876.53571429;0.0;0.0;0.0;0.0;0.0;0.0;0.166428571429;0.0891964285714;0.0825595238095;29.4242857143;29.345;29.3261904762;30.115;30.0244642857;30.0051785714;7.10714285714;6.83035714286;6.62023809524;14.1428571429;17.3035714286;16.4285714286;8.88571428571;8.34821428571;8.02023809524
2013-09-18;2.0;82.0;62.0;72.0;10.5;58.0;62.0;0.0;7.0;535.5;1755.5;0.0;0.0;0.51;29.35;30.02;6.7;17.0;9.1;1.5;1.5;1.5;71.3571428571;81.9642857143;81.7678571429;55.2142857143;64.0535714286;64.2916666667;63.5714285714;73.2857142857;73.2797619048;-1.17857142857;5.5;1.57142857143;50.4285714286;59.5714285714;59.6904761905;56.3571428571;64.8214285714;64.8958333333;3.42857142857;0.857142857143;0.375;2.0;9.14285714286;8.65476190476;531.428571429;520.767857143;469.339285714;1783.5;1815.89285714;1876.53571429;0.0;0.0;0.0;0.0;0.0;0.0;0.166428571429;0.0891964285714;0.0825595238095;29.4242857143;29.345;29.3261904762;30.115;30.0244642857;30.0051785714;7.10714285714;6.83035714286;6.62023809524;14.1428571429;17.3035714286;16.4285714286;8.88571428571;8.34821428571;8.02023809524
2013-09-19;1.0;84.0;69.0;77.0;14.0;68.0;70.0;0.0;12.0;536.0;1755.0;0.0;0.0;0.84;29.14;29.87;8.3;16.0;10.6;1.5;1.5;1.5;71.5714285714;82.1785714286;81.6904761905;56.2142857143;64.125;64.3452380952;64.2142857143;73.4285714286;73.2678571429;-0.0714285714286;5.85714285714;1.64583333333;51.6428571429;59.5892857143;59.7023809524;57.1428571429;64.8571428571;64.8958333333;3.42857142857;0.857142857143;0.375;2.64285714286;9.28571428571;8.64285714286;532.571428571;521.830357143;470.744047619;1775.78571429;1812.74107143;1874.43452381;0.0;0.0;0.0;0.0;0.0;0.0;0.259404761905;0.103779761905;0.0819444444444;29.405;29.3373214286;29.3277380952;30.1;30.0180357143;30.0069642857;7.27142857143;7.04642857143;6.6369047619;11.5;17.0357142857;16.2738095238;8.98571428571;8.46607142857;8.05952380952
2013-09-19;2.0;84.0;70.0;77.0;9.5;66.0;69.0;0.0;12.0;536.5;1754.0;0.0;0.0;0.566666666667;29.21;29.87;7.8;16.0;10.0;1.5;1.5;1.5;71.5714285714;82.1785714286;81.6904761905;56.2142857143;64.125;64.3452380952;64.2142857143;73.4285714286;73.2678571429;-0.0714285714286;5.85714285714;1.64583333333;51.6428571429;59.5892857143;59.7023809524;57.1428571429;64.8571428571;64.8958333333;3.42857142857;0.857142857143;0.375;2.64285714286;9.28571428571;8.64285714286;532.571428571;521.830357143;470.744047619;1775.78571429;1812.74107143;1874.43452381;0.0;0.0;0.0;0.0;0.0;0.0;0.259404761905;0.103779761905;0.0819444444444;29.405;29.3373214286;29.3277380952;30.1;30.0180357143;30.0069642857;7.27142857143;7.04642857143;6.6369047619;11.5;17.0357142857;16.2738095238;8.98571428571;8.46607142857;8.05952380952
2013-09-20;1.0;76.0;58.0;67.0;5.0;60.0;63.0;0.0;2.0;537.0;1753.0;0.0;0.0;0.293333333333;29.08;29.8;10.1;26.0;11.0;1.5;1.5;1.5;72.9285714286;82.0;81.6130952381;57.0;63.9642857143;64.2380952381;65.2142857143;73.25;73.1726190476;1.07142857143;5.92857142857;1.65773809524;53.7142857143;59.75;59.6904761905;58.6428571429;64.8571428571;64.8660714286;2.78571428571;0.857142857143;0.375;3.0;9.10714285714;8.54761904762;533.714285714;522.866071429;472.151785714;1768.07142857;1809.5625;1872.30952381;0.0;0.0;0.0;0.0;0.0;0.0;0.281785714286;0.109375;0.080625;29.3585714286;29.325;29.3298214286;30.0535714286;30.0060714286;30.009047619;7.05;7.17321428571;6.64226190476;15.0714285714;17.75;16.2261904762;8.78571428571;8.59821428571;8.06845238095
2013-09-20;2.0;77.0;59.0;68.0;1.5;59.0;63.0;0.0;3.0;537.5;1752.0;0.0;0.0;0.02;29.15;29.8;10.3;26.0;11.2;1.5;1.5;1.5;72.9285714286;82.0;81.6130952381;57.0;63.9642857143;64.2380952381;65.2142857143;73.25;73.1726190476;1.07142857143;5.92857142857;1.65773809524;53.7142857143;59.75;59.6904761905;58.6428571429;64.8571428571;64.8660714286;2.78571428571;0.857142857143;0.375;3.0;9.10714285714;8.54761904762;533.714285714;522.866071429;472.151785714;1768.07142857;1809.5625;1872.30952381;0.0;0.0;0.0;0.0;0.0;0.0;0.281785714286;0.109375;0.080625;29.3585714286;29.325;29.3298214286;30.0535714286;30.0060714286;30.009047619;7.05;7.17321428571;6.64226190476;15.0714285714;17.75;16.2261904762;8.78571428571;8.59821428571;8.06845238095
2013-09-21;1.0;67.0;52.0;60.0;-2.0;48.0;53.0;5.0;0.0;538.0;1751.0;0.0;0.0;0.0;29.17;29.87;9.6;33.0;10.0;1.5;1.5;1.5;72.2142857143;81.3214285714;81.5535714286;57.3571428571;63.5892857143;64.0892857143;65.0;72.7321428571;73.0714285714;1.32142857143;5.72321428571;1.66071428571;54.4285714286;59.375;59.5476190476;58.7857142857;64.4464285714;64.7589285714;3.0;1.05357142857;0.440476190476;3.0;8.78571428571;8.5119047619;534.857142857;523.901785714;473.571428571;1760.35714286;1806.375;1870.16071429;0.0;0.0;0.0;0.0;0.0;0.0;0.281785714286;0.109375;0.080625;29.33;29.3135714286;29.332202381;30.02;29.9942857143;30.0116071429;7.66428571429;7.32857142857;6.6119047619;16.9285714286;18.3392857143;16.6011904762;9.30714285714;8.73214285714;8.03988095238
2013-09-21;2.0;67.0;51.0;59.0;-3.0;46.0;53.0;6.0;0.0;538.5;1750.0;0.0;0.0;0.0;29.23;29.87;9.0;33.0;9.5;1.5;1.5;1.5;72.2142857143;81.3214285714;81.5535714286;57.3571428571;63.5892857143;64.0892857143;65.0;72.7321428571;73.0714285714;1.32142857143;5.72321428571;1.66071428571;54.4285714286;59.375;59.5476190476;58.7857142857;64.4464285714;64.7589285714;3.0;1.05357142857;0.440476190476;3.0;8.78571428571;8.5119047619;534.857142857;523.901785714;473.571428571;1760.35714286;1806.375;1870.16071429;0.0;0.0;0.0;0.0;0.0;0.0;0.281785714286;0.109375;0.080625;29.33;29.3135714286;29.332202381;30.02;29.9942857143;30.0116071429;7.66428571429;7.32857142857;6.6119047619;16.9285714286;18.3392857143;16.6011904762;9.30714285714;8.73214285714;8.03988095238
2013-09-22;1.0;67.0;49.0;58.0;-4.0;47.0;52.0;7.0;0.0;539.0;1749.0;0.0;0.0;0.0;29.3;30.01;6.2;4.0;7.5;1.5;1.5;1.5;72.9285714286;80.5357142857;81.4404761905;56.2142857143;62.9642857143;63.9226190476;64.7857142857;72.0178571429;72.9285714286;1.5;5.29464285714;1.64583333333;53.6428571429;58.8392857143;59.4761904762;58.2857142857;63.875;64.6636904762;3.21428571429;1.30357142857;0.52380952381;3.0;8.32142857143;8.45238095238;536.0;524.9375;475.0;1754.14285714;1803.16964286;1867.99107143;0.0;0.0;0.0;0.0;0.0;0.0;0.218214285714;0.109375;0.080625;29.3235714286;29.3078571429;29.333452381;30.0128571429;29.9883928571;30.0132738095;8.34285714286;7.18928571429;6.5119047619;16.0714285714;17.7321428571;16.6369047619;9.57857142857;8.63571428571;7.95773809524
2013-09-22;2.0;67.0;49.0;58.0;-4.0;45.0;51.0;7.0;0.0;539.5;1748.5;0.0;0.0;0.0;29.36;30.01;4.8;5.0;6.8;1.5;1.5;1.5;72.9285714286;80.5357142857;81.4404761905;56.2142857143;62.9642857143;63.9226190476;64.7857142857;72.0178571429;72.9285714286;1.5;5.29464285714;1.64583333333;53.6428571429;58.8392857143;59.4761904762;58.2857142857;63.875;64.6636904762;3.21428571429;1.30357142857;0.52380952381;3.0;8.32142857143;8.45238095238;536.0;524.9375;475.0;1754.14285714;1803.16964286;1867.99107143;0.0;0.0;0.0;0.0;0.0;0.0;0.218214285714;0.109375;0.080625;29.3235714286;29.3078571429;29.333452381;30.0128571429;29.9883928571;30.0132738095;8.34285714286;7.18928571429;6.5119047619;16.0714285714;17.7321428571;16.6369047619;9.57857142857;8.63571428571;7.95773809524
2013-09-23;1.0;67.0;46.0;57.0;-4.0;48.0;53.0;8.0;0.0;540.0;1748.0;0.0;0.0;0.0;29.34;30.06;4.9;10.0;6.1;1.5;1.5;1.5;73.3571428571;79.6428571429;81.3452380952;55.5;62.1785714286;63.7797619048;64.6428571429;71.1964285714;72.8154761905;1.82142857143;4.73214285714;1.6755952381;53.5714285714;58.1071428571;59.4285714286;58.2857142857;63.1964285714;64.5982142857;3.35714285714;1.55357142857;0.607142857143;3.0;7.75;8.42261904762;537.142857143;525.973214286;476.431547619;1752.42857143;1799.99107143;1865.80654762;0.0;0.0;0.0;0.0;0.0;0.0;0.218214285714;0.109375;0.080625;29.2885714286;29.3078571429;29.3338690476;29.9792857143;29.9883928571;30.01375;7.67142857143;7.07321428571;6.4244047619;17.1428571429;17.2678571429;16.7261904762;8.87142857143;8.54285714286;7.88511904762
2013-09-23;2.0;67.0;50.0;59.0;-2.5;45.0;52.0;6.0;0.0;540.5;1747.0;0.0;0.0;0.0;29.41;30.06;6.8;11.0;7.6;1.5;1.5;1.5;73.3571428571;79.6428571429;81.3452380952;55.5;62.1785714286;63.7797619048;64.6428571429;71.1964285714;72.8154761905;1.82142857143;4.73214285714;1.6755952381;53.5714285714;58.1071428571;59.4285714286;58.2857142857;63.1964285714;64.5982142857;3.35714285714;1.55357142857;0.607142857143;3.0;7.75;8.42261904762;537.142857143;525.973214286;476.431547619;1752.42857143;1799.99107143;1865.80654762;0.0;0.0;0.0;0.0;0.0;0.0;0.218214285714;0.109375;0.080625;29.2885714286;29.3078571429;29.3338690476;29.9792857143;29.9883928571;30.01375;7.67142857143;7.07321428571;6.4244047619;17.1428571429;17.2678571429;16.7261904762;8.87142857143;8.54285714286;7.88511904762
2013-09-24;1.0;70.0;49.0;60.0;-1.0;49.0;54.0;5.0;0.0;541.0;1746.0;0.0;0.0;0.0;29.26;30.0;6.2;10.0;8.0;1.5;1.5;1.5;74.7857142857;79.0892857143;81.494047619;55.4285714286;61.2321428571;63.6547619048;64.5357142857;70.2410714286;72.7648809524;1.89285714286;4.1875;1.75595238095;53.3571428571;57.375;59.380952381;58.0714285714;62.4642857143;64.556547619;3.46428571429;1.72321428571;0.657738095238;3.0;6.96428571429;8.42261904762;538.25;527.008928571;477.87202381;1750.71428571;1796.80357143;1863.59821429;0.0;0.0;0.0;0.0;0.0;0.0;0.198571428571;0.109375;0.080505952381;29.2564285714;29.3108928571;29.3330952381;29.9464285714;29.9921428571;30.0132142857;7.51428571429;6.85535714286;6.35892857143;16.7142857143;16.75;16.8035714286;8.86428571429;8.38214285714;7.83869047619
2013-09-24;2.0;91.0;52.0;60.5;-0.5;48.0;54.0;4.5;0.0;541.5;1745.0;0.0;0.0;0.0;29.33;30.0;5.8;9.0;7.7;1.5;1.5;1.5;74.7857142857;79.0892857143;81.494047619;55.4285714286;61.2321428571;63.6547619048;64.5357142857;70.2410714286;72.7648809524;1.89285714286;4.1875;1.75595238095;53.3571428571;57.375;59.380952381;58.0714285714;62.4642857143;64.556547619;3.46428571429;1.72321428571;0.657738095238;3.0;6.96428571429;8.42261904762;538.25;527.008928571;477.87202381;1750.71428571;1796.80357143;1863.59821429;0.0;0.0;0.0;0.0;0.0;0.0;0.198571428571;0.109375;0.080505952381;29.2564285714;29.3108928571;29.3330952381;29.9464285714;29.9921428571;30.0132142857;7.51428571429;6.85535714286;6.35892857143;16.7142857143;16.75;16.8035714286;8.86428571429;8.38214285714;7.83869047619
